Time,latitude,longitude,altitude,roll,pitch,heading,airspeed,vertical_speed
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
1,39.04936879,-84.68382028,874.995864,0.2240149124,-0.02055770679,0.1700156151,0,-0
